route	step	geom
56	5	LINESTRING (139.75989 35.69115, 139.75973000000002 35.691120000000005, 139.75957000000002 35.691120000000005, 139.75913 35.691120000000005, 139.75911000000002 35.691120000000005, 139.75903000000002 35.691120000000005, 139.75899 35.691120000000005, 139.75893000000002 35.691120000000005, 139.75889 35.691120000000005, 139.75887 35.691120000000005, 139.75878 35.69113, 139.75869 35.691140000000004, 139.75857000000002 35.69116, 139.75856000000002 35.69116, 139.75846 35.69118, 139.75835 35.6912, 139.75834 35.6912, 139.75826 35.69122, 139.75819 35.691230000000004, 139.75812000000002 35.69124, 139.75798 35.69126, 139.75792 35.69127, 139.75783 35.691280000000006, 139.75765 35.691300000000005, 139.75761 35.691300000000005, 139.75739000000002 35.69133, 139.75717 35.69135, 139.75701 35.691370000000006, 139.75687000000002 35.691390000000006, 139.75685000000001 35.691390000000006, 139.75667 35.691410000000005, 139.75663 35.691410000000005, 139.75658 35.69142, 139.75650000000002 35.69142, 139.75648 35.69142, 139.75635 35.691410000000005, 139.75626 35.6914, 139.75625000000002 35.6914, 139.75617 35.69138, 139.75608000000003 35.69136, 139.756 35.691340000000004, 139.75594 35.69133, 139.75585 35.691300000000005, 139.75581000000003 35.691280000000006, 139.75579000000002 35.691280000000006, 139.75574 35.69126, 139.75559 35.691210000000005, 139.75547 35.69116, 139.75539 35.69113, 139.75527000000002 35.69109, 139.75516000000002 35.691050000000004, 139.75507000000002 35.69102, 139.75504 35.691010000000006, 139.75477 35.690900000000006, 139.75435000000002 35.69077, 139.75417000000002 35.690720000000006, 139.75398 35.690650000000005, 139.75392000000002 35.69062, 139.75355000000002 35.6905, 139.75311000000002 35.69032, 139.75296 35.69026, 139.75287 35.690220000000004, 139.75276000000002 35.690180000000005, 139.75242 35.69003, 139.75220000000002 35.689930000000004, 139.75163 35.68965, 139.75156 35.68961, 139.75123000000002 35.689490000000006, 139.75117 35.689460000000004, 139.75106000000002 35.689420000000005, 139.75103000000001 35.68941, 139.75092 35.68936, 139.75083 35.689330000000005, 139.75076 35.689310000000006, 139.75063 35.68927, 139.75062 35.68927, 139.75049 35.68925, 139.75041000000002 35.689240000000005, 139.7503 35.68923, 139.75025000000002 35.68923, 139.75019 35.68923, 139.75015000000002 35.689220000000006, 139.75011 35.689220000000006, 139.74993 35.68923, 139.74985 35.68923, 139.74980000000002 35.689240000000005, 139.74973 35.689240000000005, 139.74971000000002 35.689240000000005, 139.74963000000002 35.68925, 139.74958 35.68925, 139.74949 35.689260000000004, 139.74941 35.68927, 139.74917000000002 35.6893, 139.74905 35.689310000000006, 139.74902 35.689310000000006, 139.74842 35.689370000000004, 139.74823 35.68939, 139.74814 35.68939, 139.74800000000002 35.68938, 139.74795 35.68938, 139.74788 35.689370000000004, 139.74774000000002 35.689350000000005, 139.7474 35.68929, 139.74711000000002 35.689240000000005, 139.74679 35.68918, 139.74652 35.689130000000006, 139.74636 35.6891, 139.74626 35.68907, 139.74614000000003 35.689040000000006, 139.74605000000003 35.68901, 139.74603000000002 35.689, 139.74595000000002 35.688970000000005, 139.74586000000002 35.68892, 139.74577000000002 35.688860000000005, 139.7457 35.688810000000004, 139.74565 35.688750000000006, 139.74559000000002 35.688680000000005, 139.74557000000001 35.68865, 139.74554 35.6886, 139.74550000000002 35.68854, 139.74546 35.688430000000004, 139.74543 35.68836, 139.74541000000002 35.688280000000006, 139.74539000000001 35.688190000000006, 139.74537 35.688050000000004, 139.74530000000001 35.687720000000006, 139.74526 35.68759, 139.74525 35.687540000000006, 139.74522000000002 35.68737, 139.74509 35.686730000000004, 139.74499 35.686240000000005, 139.74497000000002 35.6862, 139.74485 35.68567, 139.74473 35.685140000000004, 139.74472 35.685140000000004, 139.74468000000002 35.684960000000004, 139.74461000000002 35.684650000000005, 139.74460000000002 35.684610000000006, 139.74455 35.684450000000005, 139.74448 35.68423, 139.74447 35.684180000000005, 139.74442000000002 35.68399, 139.7444 35.68388, 139.74434000000002 35.68368, 139.74433000000002 35.683640000000004, 139.74431 35.68359, 139.74415000000002 35.683220000000006)
56	6	LINESTRING (139.74415000000002 35.683220000000006, 139.74401 35.68305, 139.74393 35.68294, 139.74390000000002 35.68292, 139.74383 35.682840000000006, 139.74377 35.68278, 139.74367 35.682700000000004, 139.74358 35.68263, 139.7435 35.68258, 139.74343000000002 35.68254, 139.74341 35.682520000000004, 139.74332 35.68247, 139.7431 35.68235, 139.74307000000002 35.68234, 139.74288 35.68224, 139.74279 35.682190000000006, 139.74269 35.682140000000004, 139.74266 35.682120000000005, 139.74258 35.68206, 139.74254000000002 35.68202, 139.74249 35.68198, 139.74243 35.681920000000005, 139.74239 35.68188, 139.74236000000002 35.681850000000004, 139.74219000000002 35.68159, 139.74215 35.681520000000006, 139.74213 35.681470000000004, 139.74211000000003 35.68141, 139.74210000000002 35.681380000000004, 139.74209000000002 35.681340000000006, 139.74207 35.68126, 139.74207 35.681230000000006, 139.74206 35.681160000000006, 139.74205 35.681090000000005, 139.74205 35.681020000000004, 139.74205 35.680910000000004, 139.74205 35.680800000000005, 139.74206 35.680620000000005, 139.74207 35.680330000000005, 139.74208000000002 35.680200000000006, 139.74208000000002 35.6801, 139.74208000000002 35.680020000000006, 139.74207 35.67996, 139.74206 35.67989, 139.74205 35.679860000000005, 139.74205 35.67983, 139.74203 35.67978, 139.74202000000002 35.679730000000006, 139.74202000000002 35.67972, 139.74200000000002 35.67969, 139.74199000000002 35.679660000000005, 139.74198 35.67963, 139.74197 35.679610000000004, 139.74196 35.679590000000005, 139.74194 35.679570000000005, 139.74194 35.67956, 139.74193000000002 35.67954, 139.74191000000002 35.679520000000004, 139.74188 35.679480000000005, 139.74186 35.679460000000006, 139.74186 35.67945, 139.74181000000002 35.6794, 139.74177 35.67936, 139.74172000000002 35.679320000000004, 139.74168 35.679280000000006, 139.74165000000002 35.679260000000006, 139.74161 35.67924, 139.74156000000002 35.679210000000005, 139.74151 35.67918, 139.74146000000002 35.67915, 139.74141 35.67913, 139.74133 35.679100000000005, 139.74126 35.679080000000006, 139.74124 35.67907, 139.74116 35.679050000000004, 139.74106 35.67902, 139.74096 35.679, 139.74075000000002 35.67895, 139.74052 35.678900000000006, 139.74029000000002 35.678850000000004, 139.74014000000003 35.67882, 139.74008 35.678810000000006, 139.74003000000002 35.6788, 139.7398 35.678760000000004, 139.73964 35.67873, 139.73960000000002 35.67873, 139.73958000000002 35.678720000000006, 139.73955 35.678700000000006)
56	7	LINESTRING (139.73955 35.678700000000006, 139.73937 35.67868, 139.73927 35.678670000000004, 139.73916 35.67866, 139.73912 35.678650000000005, 139.73875 35.67862, 139.73848 35.6786, 139.7382 35.678580000000004, 139.73789000000002 35.678560000000004, 139.73782 35.67855, 139.73776 35.67855, 139.73751000000001 35.67853, 139.73708000000002 35.678490000000004, 139.73665 35.67846, 139.73664000000002 35.67846, 139.73656000000003 35.678450000000005, 139.73642 35.678450000000005, 139.73635000000002 35.67844, 139.73620000000003 35.67844, 139.73612 35.67844, 139.73584000000002 35.678430000000006, 139.73564000000002 35.678430000000006, 139.73562 35.678430000000006, 139.73542 35.67842, 139.7354 35.67842, 139.73531 35.67842, 139.73524 35.678430000000006, 139.73515 35.678430000000006, 139.73507 35.678430000000006, 139.73499 35.67844, 139.73493000000002 35.67844, 139.73492000000002 35.67844, 139.73479 35.678450000000005, 139.7346 35.67848, 139.73449000000002 35.678490000000004, 139.73442 35.6785, 139.73427 35.678520000000006, 139.73388 35.67857, 139.73379 35.67859, 139.73373 35.6786, 139.73368000000002 35.678610000000006, 139.73364 35.67862, 139.73361 35.678630000000005, 139.73356 35.67864, 139.73350000000002 35.67866, 139.73337 35.67871, 139.73331000000002 35.67873, 139.73326 35.67877, 139.73321 35.6788, 139.7332 35.6788, 139.73316 35.678830000000005, 139.73311 35.67887, 139.73307 35.678920000000005, 139.73305000000002 35.678940000000004, 139.73303 35.67897, 139.73301 35.678990000000006, 139.73299 35.679010000000005, 139.73298 35.67904, 139.73296000000002 35.67907, 139.73295000000002 35.67909, 139.73294 35.679100000000005, 139.73291 35.679170000000006, 139.7329 35.6792, 139.73287000000002 35.67927, 139.73285 35.67931, 139.73284 35.67934, 139.73282 35.6794, 139.73281 35.67944, 139.7328 35.679460000000006, 139.73278000000002 35.679500000000004, 139.73277000000002 35.67954, 139.73275 35.67962, 139.73273 35.679680000000005, 139.73273 35.679700000000004, 139.73272 35.67971, 139.73272 35.67972, 139.73270000000002 35.679790000000004, 139.73268000000002 35.679840000000006, 139.73266 35.67989, 139.73263 35.67994, 139.73261000000002 35.679990000000004, 139.73258 35.68003, 139.73256 35.680060000000005, 139.73254 35.680080000000004, 139.73251000000002 35.68012, 139.73248 35.68016, 139.73245 35.680200000000006, 139.73237 35.68028, 139.7323 35.680350000000004, 139.73223000000002 35.680420000000005, 139.73216000000002 35.68048, 139.73209 35.680550000000004, 139.73206000000002 35.68057, 139.73199000000002 35.680620000000005, 139.73196000000002 35.68065, 139.73189000000002 35.6807, 139.73181000000002 35.68074, 139.73177 35.68076000000001, 139.73175 35.680780000000006, 139.73157 35.68088, 139.73154000000002 35.6809, 139.73139 35.68099, 139.73125000000002 35.681070000000005, 139.73099000000002 35.68119, 139.73069 35.681340000000006, 139.73043 35.681400000000004, 139.73035000000002 35.681430000000006, 139.73024 35.68146, 139.73008000000002 35.68151, 139.73001000000002 35.681520000000006, 139.72991000000002 35.68155, 139.7298 35.68157, 139.72973000000002 35.681580000000004, 139.72958 35.6816, 139.72945 35.68162, 139.72936 35.68164, 139.72917 35.68166, 139.72915 35.68166, 139.7287 35.68169, 139.72848000000002 35.68171, 139.72826 35.68173, 139.72804000000002 35.68171, 139.72802000000001 35.68171, 139.72773 35.68168, 139.72754 35.68166, 139.72739 35.681630000000006, 139.7273 35.6816, 139.72723000000002 35.68157, 139.7271 35.681520000000006, 139.72705000000002 35.6815, 139.72669000000002 35.68133, 139.72656 35.68128, 139.72648 35.681230000000006, 139.72637 35.681180000000005, 139.72635000000002 35.68117, 139.72631 35.681160000000006, 139.72618 35.6811, 139.72603 35.68104, 139.72598000000002 35.681020000000004, 139.72579000000002 35.68094, 139.72548 35.68081, 139.72504 35.68063, 139.72489000000002 35.68056, 139.72485 35.68054, 139.72464000000002 35.68045, 139.72448 35.68038, 139.72427000000002 35.68028, 139.72411000000002 35.680200000000006, 139.72392000000002 35.68012, 139.72389 35.6801, 139.7237 35.680020000000006, 139.72364000000002 35.679990000000004, 139.72351 35.67994, 139.72334 35.67987, 139.72324 35.67983, 139.72313 35.6798, 139.72311000000002 35.6798, 139.72302000000002 35.679770000000005, 139.72291 35.67974, 139.72272 35.67971, 139.72258000000002 35.679680000000005, 139.72248000000002 35.67967, 139.72238000000002 35.67965, 139.72232000000002 35.67965)
56	8	LINESTRING (139.72232000000002 35.67965, 139.72215 35.6796, 139.72189 35.679590000000005, 139.72186000000002 35.67958, 139.72137 35.679590000000005, 139.72135 35.679590000000005, 139.7213 35.6796, 139.72126 35.6796, 139.72116 35.679610000000004, 139.7211 35.679610000000004, 139.72102 35.67962, 139.721 35.67962, 139.72088000000002 35.679640000000006, 139.72056 35.679680000000005, 139.72053000000002 35.679680000000005, 139.72050000000002 35.67969, 139.72046 35.67969, 139.72044000000002 35.67969, 139.7204 35.679680000000005, 139.72038 35.679680000000005, 139.72034000000002 35.67967, 139.7203 35.679660000000005, 139.72027 35.67965, 139.72025000000002 35.67963, 139.72024000000002 35.67962, 139.7202 35.67958, 139.72015000000002 35.67953, 139.72014000000001 35.679520000000004, 139.72014000000001 35.679500000000004, 139.72012 35.679480000000005, 139.72011 35.679460000000006, 139.72011 35.67944, 139.72011 35.67942, 139.72011 35.67938, 139.72011 35.67936, 139.72011 35.67933, 139.72012 35.67929, 139.72013 35.679260000000006, 139.72013 35.67924, 139.72015000000002 35.67918, 139.72015000000002 35.67916, 139.72017000000002 35.679120000000005, 139.72023000000002 35.679)
56	9	LINESTRING (139.72023000000002 35.679, 139.72028 35.67893, 139.72031 35.67886, 139.72031 35.678850000000004, 139.7203 35.67878, 139.7203 35.67877, 139.72023000000002 35.67869)
56	10	LINESTRING (139.72023000000002 35.67869, 139.72031 35.67853, 139.72063 35.677910000000004, 139.72067 35.67783, 139.72070000000002 35.677760000000006, 139.72071000000003 35.67774, 139.72079000000002 35.677580000000006, 139.72080000000003 35.67756, 139.72087000000002 35.67745, 139.72089000000003 35.67743, 139.72103 35.67719)
56	11	LINESTRING (139.72103 35.67719, 139.72113000000002 35.67723, 139.72122000000002 35.67727, 139.72159000000002 35.67745, 139.72316 35.67824, 139.72324 35.678270000000005, 139.72327 35.678290000000004, 139.72362 35.67846, 139.7238 35.678560000000004, 139.72399000000001 35.678650000000005, 139.72414 35.67873, 139.72436000000002 35.678850000000004, 139.72463000000002 35.678990000000006, 139.72473000000002 35.679050000000004, 139.72494 35.67918, 139.72500000000002 35.67922, 139.72502 35.679230000000004, 139.72503 35.67924, 139.72506 35.67925, 139.7251 35.67927, 139.72516000000002 35.679300000000005, 139.72521 35.67931, 139.72528 35.67933, 139.72543000000002 35.67936, 139.72552000000002 35.67938, 139.72571000000002 35.67942, 139.72574 35.67942, 139.72577 35.67943, 139.72582 35.67945, 139.72588000000002 35.67947, 139.72592 35.679480000000005, 139.72594 35.67949, 139.72596000000001 35.679500000000004, 139.72604 35.67954, 139.72607000000002 35.679550000000006, 139.72612 35.679590000000005, 139.72618 35.67962, 139.72622 35.67965, 139.7263 35.679700000000004, 139.72636 35.67976, 139.72639 35.679790000000004)
56	12	LINESTRING (139.72639 35.679790000000004, 139.72655 35.67967, 139.72665 35.6796, 139.72667 35.67958, 139.72676 35.67951, 139.72697000000002 35.679320000000004, 139.72718 35.679140000000004, 139.72733000000002 35.678990000000006, 139.72734 35.67898, 139.72740000000002 35.678850000000004, 139.72745 35.678700000000006, 139.72751000000002 35.678540000000005, 139.72755 35.678360000000005, 139.72757000000001 35.67828, 139.72761 35.67822, 139.72771 35.67812, 139.72781 35.67804, 139.72789 35.67799, 139.72792 35.67794, 139.72794000000002 35.67784, 139.72797 35.67748, 139.72792 35.67734)
57	0	LINESTRING (139.72473000000002 35.679050000000004, 139.72463000000002 35.678990000000006, 139.72436000000002 35.678850000000004, 139.72414 35.67873, 139.72399000000001 35.678650000000005, 139.7238 35.678560000000004, 139.72362 35.67846, 139.72327 35.678290000000004, 139.72324 35.678270000000005, 139.72316 35.67824, 139.72159000000002 35.67745, 139.72122000000002 35.67727, 139.72113000000002 35.67723, 139.72103 35.67719)
57	1	LINESTRING (139.72103 35.67719, 139.72137 35.67653, 139.72171 35.67589, 139.72179 35.675740000000005, 139.72201 35.675320000000006, 139.72208 35.675200000000004, 139.72213000000002 35.67512, 139.72215 35.675090000000004, 139.72219 35.675050000000006, 139.72228 35.674960000000006, 139.72234 35.6749, 139.72237 35.674870000000006, 139.72242 35.67483, 139.72259000000003 35.67472, 139.72262 35.6747, 139.72263 35.674690000000005, 139.72265000000002 35.67468, 139.72271 35.67465, 139.72275000000002 35.67463, 139.72283000000002 35.674600000000005, 139.72299 35.67454, 139.72303000000002 35.67452, 139.72305 35.674510000000005, 139.72309 35.674490000000006, 139.72315 35.67446, 139.72320000000002 35.67443, 139.72325 35.67439, 139.72329000000002 35.67434, 139.72332 35.674310000000006, 139.72334 35.67428, 139.72338000000002 35.67423, 139.72341 35.674170000000004, 139.72351 35.67398, 139.72353 35.67394, 139.72362 35.67376, 139.72363 35.67374, 139.72368 35.67363, 139.72373000000002 35.67352, 139.72406 35.67287)
57	2	LINESTRING (139.72406 35.67287, 139.72410000000002 35.672740000000005, 139.72400000000002 35.672700000000006, 139.72386 35.67264, 139.72326 35.672430000000006, 139.72314 35.67239, 139.72245 35.67215, 139.72215 35.672050000000006, 139.72186000000002 35.671960000000006, 139.72166 35.671890000000005, 139.72108 35.67168, 139.72071000000003 35.67155, 139.72061000000002 35.671510000000005, 139.72042000000002 35.67143, 139.71986 35.67118, 139.71973 35.671130000000005, 139.71932 35.670950000000005, 139.71912 35.670860000000005, 139.71893 35.67078, 139.71874000000003 35.670700000000004, 139.71858 35.67063, 139.71848 35.670590000000004, 139.71836000000002 35.67056, 139.71817000000001 35.670500000000004, 139.71775000000002 35.670350000000006, 139.71772 35.67034, 139.71757000000002 35.670280000000005, 139.7174 35.67022, 139.71729000000002 35.67018, 139.71717 35.67014, 139.71707 35.670100000000005, 139.71697 35.67005, 139.71686000000003 35.669990000000006, 139.71681 35.66995, 139.71675000000002 35.669900000000005, 139.71667000000002 35.66982, 139.71661 35.669760000000004, 139.71654 35.66969, 139.71643 35.66957, 139.71636 35.66948, 139.71629000000001 35.6694, 139.71623000000002 35.669340000000005, 139.7161 35.66919, 139.71603000000002 35.66911, 139.71597 35.66904, 139.71585000000002 35.668890000000005, 139.71565 35.668620000000004, 139.71562 35.668580000000006, 139.71557 35.668530000000004, 139.71535 35.66825, 139.71525 35.66812, 139.71525 35.668110000000006, 139.71499 35.66781, 139.71486000000002 35.66767, 139.71473 35.66752, 139.71465 35.66742, 139.71448 35.66724, 139.71433000000002 35.667060000000006, 139.71429 35.667030000000004, 139.71422 35.66695, 139.71421 35.666940000000004, 139.71391 35.6666, 139.71369 35.66635, 139.71348 35.66611, 139.71336000000002 35.665980000000005, 139.71325000000002 35.66586, 139.71300000000002 35.66559, 139.71297 35.665560000000006, 139.71273000000002 35.66528, 139.71264000000002 35.66517)
57	3	LINESTRING (139.71264000000002 35.66517, 139.71258 35.6651, 139.71245000000002 35.66516, 139.71234 35.665220000000005, 139.71188 35.665440000000004, 139.71159 35.665580000000006, 139.71139000000002 35.665670000000006, 139.71130000000002 35.665710000000004, 139.71103000000002 35.66583, 139.71092000000002 35.665890000000005, 139.71085000000002 35.66592, 139.7106 35.666030000000006, 139.71055 35.66606, 139.71046 35.6661, 139.71029000000001 35.666180000000004, 139.71027 35.66619, 139.71007 35.666270000000004, 139.71 35.66631, 139.70951000000002 35.666540000000005, 139.70912 35.666720000000005, 139.70893 35.666810000000005, 139.70851000000002 35.667, 139.70808000000002 35.6672, 139.70769 35.66738, 139.70749 35.66747, 139.7073 35.66756, 139.70721 35.6676, 139.70706 35.66767, 139.70702 35.66769, 139.70688 35.66776, 139.70687 35.66776, 139.70669 35.667840000000005, 139.70652 35.66792, 139.70631 35.66801, 139.70592000000002 35.66821, 139.70572 35.668310000000005, 139.70556000000002 35.668380000000006, 139.70543 35.668440000000004, 139.70541 35.668440000000004, 139.70536 35.66846)
57	4	LINESTRING (139.70536 35.66846, 139.70527 35.668350000000004, 139.70522000000003 35.66827, 139.70505 35.66803, 139.70493000000002 35.667860000000005, 139.7047 35.66752, 139.70449000000002 35.66722, 139.70437 35.667060000000006, 139.70420000000001 35.6668, 139.70412000000002 35.66669, 139.70409 35.66664, 139.70367000000002 35.66611, 139.70360000000002 35.66602, 139.70352 35.66593, 139.70346 35.66584, 139.70335 35.665710000000004, 139.70298000000003 35.66526, 139.70296000000002 35.66523, 139.70285 35.665090000000006, 139.70279000000002 35.665020000000005, 139.70272 35.66494, 139.70258 35.664750000000005, 139.70255 35.66472, 139.70249 35.664620000000006, 139.70237 35.664390000000004, 139.70233000000002 35.66431)
